icao_code,iata_code,airport_name,city,country,lat_degrees,lat_minutes,lat_seconds,lat_direction,lon_degrees,lon_minutes,lon_seconds,lon_direction,altitude,lat_dec,lon_dec
MDBA,N/A,N/A,CONSUELO,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDBC,N/A,N/A,LA ROMANA,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDBE,N/A,N/A,LA ROMANA,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDBG,N/A,N/A,HIGUEY,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDBH,BRX,MARIA MONTEZ INTERNATIONAL,BARAHONA,DOMINICAN REPUBLIC,018,015,005,N,071,007,013,W,00004,18.251,-71.12
MDBL,N/A,N/A,BOCA CHICA,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDBM,N/A,N/A,SAN PEDRO DE MACORIS,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDCO,N/A,N/A,CONSUELO,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDCR,N/A,CABO ROJO,CABO ROJO,DOMINICAN REPUBLIC,017,055,044,N,071,038,041,W,00011,17.929,-71.645
MDCS,N/A,N/A,SANTO DOMINGO ACC,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDCZ,N/A,CONSTANZA,CONSTANZA,DOMINICAN REPUBLIC,018,054,029,N,070,043,012,W,01076,18.908,-70.72
MDDJ,N/A,N/A,DAJABON,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDEP,N/A,N/A,LA VEGA,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDER,N/A,N/A,LA VEGA,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDES,N/A,N/A,ESPERANZA,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDEV,N/A,N/A,EL VALLE,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDGM,N/A,N/A,SANTO DOMINGO,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDHE,HEX,HERRERA INTERNATIONAL,SANTO DOMINGO,DOMINICAN REPUBLIC,018,028,016,N,069,058,008,W,00061,18.471,-69.969
MDHN,N/A,N/A,ENRIQUILLO,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDIA,N/A,N/A,LA VEGA,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDIQ,N/A,N/A,SAN PEDRO DE MACORIS,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDJI,N/A,N/A,JIMANI,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDJS,N/A,N/A,MONTE PLATA,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDLC,N/A,N/A,PERDENALES,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDLI,N/A,N/A,LA ISABELA,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDLL,N/A,N/A,LOS LLANOS SABANATOSA,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDLM,N/A,N/A,SAN CHRISTOBAL,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDLR,LRM,LA ROMANA INTERNATIONAL,LA ROMANA,DOMINICAN REPUBLIC,018,027,007,N,068,054,042,W,00071,18.452,-68.912
MDLS,N/A,N/A,MONTE CRISTI,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDMA,N/A,N/A,HIGUEY,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDMB,N/A,N/A,MATA BONITA,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDMC,N/A,N/A,MONTE CRISTY,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDPC,PUJ,PUNTA CANA INTERNATIONAL,PUNTA CANA,DOMINICAN REPUBLIC,018,034,002,N,068,021,048,W,00013,18.567,-68.363
MDPM,N/A,N/A,MAO,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDPO,N/A,N/A,SAMANA,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDPP,POP,GREGORIO LUPERON INTERNATIONAL,PUERTO PLATA,DOMINICAN REPUBLIC,019,045,026,N,070,034,011,W,00005,19.757,-70.57
MDPV,N/A,N/A,PUERTO VIEJO,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDSA,N/A,N/A,SAN JUAN DE LA MAGUANA,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDSB,N/A,N/A,SABANA DE LA MAR,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDSD,SDQ,LAS AMERICAS INTERNATIONAL,SANTO DOMINGO,DOMINICAN REPUBLIC,018,025,046,N,069,040,007,W,00018,18.429,-69.669
MDSI,N/A,SAN ISIDRO AB,SAN ISIDORO,DOMINICAN REPUBLIC,018,030,013,N,069,045,042,W,00034,18.504,-69.762
MDSJ,N/A,N/A,SAN JUAN DE LA MAGUANA,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDSM,N/A,N/A,COTUI,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDSO,N/A,N/A,SANTO DOMINGO,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDST,STI,CIBAO INTERNATIONAL,SANTIAGO,DOMINICAN REPUBLIC,019,024,033,N,070,036,059,W,00173,19.409,-70.616
MDTD,N/A,N/A,MONTE PLATA,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDVA,N/A,N/A,LA CALETA,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDVV,N/A,N/A,VILLA VASQUEZ,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MDWO,N/A,N/A,MONTE CRISTI,DOMINICAN REPUBLIC,000,000,000,U,000,000,000,U,00000,0,0
MGBN,N/A,BANANERA,BANANERA,GUATEMALA,015,028,024,N,088,050,014,W,00040,15.473,-88.837
MGCB,CBV,COBAN,COBAN,GUATEMALA,015,028,008,N,090,024,024,W,01323,15.469,-90.407
MGCR,N/A,N/A,CARMELITA,GUATEMALA,000,000,000,U,000,000,000,U,00000,0,0
MGCT,N/A,N/A,COATEPEQUE,GUATEMALA,000,000,000,U,000,000,000,U,00000,0,0
MGES,N/A,N/A,ESQUIPULAS,GUATEMALA,000,000,000,U,000,000,000,U,00000,0,0
MGFL,FRS,N/A,FLORES,GUATEMALA,000,000,000,U,000,000,000,U,00000,0,0
MGGT,GUA,LA AURORA,GUATEMALA CITY,GUATEMALA,014,034,059,N,090,031,039,W,01510,14.583,-90.528
MGHT,N/A,N/A,HUEHUETENANGO,GUATEMALA,000,000,000,U,000,000,000,U,00000,0,0
MGLL,N/A,N/A,LA LIBERTAD,GUATEMALA,000,000,000,U,000,000,000,U,00000,0,0
MGML,N/A,N/A,MALACATAN,GUATEMALA,000,000,000,U,000,000,000,U,00000,0,0
MGMM,N/A,N/A,MELCHOR DE MENCOS,GUATEMALA,000,000,000,U,000,000,000,U,00000,0,0
MGPB,N/A,PUERTO BARRIOS,PUERTO BARRIOS,GUATEMALA,015,043,051,N,088,035,001,W,00011,15.731,-88.584
MGPP,N/A,POPTUN,POPTUN,GUATEMALA,016,019,034,N,089,025,001,W,00055,16.326,-89.417
MGQC,N/A,N/A,QUICHE,GUATEMALA,000,000,000,U,000,000,000,U,00000,0,0
MGQZ,N/A,QUEZALTENANGO,QUEZALTENANGO,GUATEMALA,014,051,055,N,091,030,007,W,02372,14.865,-91.502
MGRT,N/A,RETALHULEU,RETALHULEU,ARGENTINA,014,031,015,N,091,041,050,W,00200,14.521,-91.697
MGSJ,N/A,SAN JOSE,SAN JOSE,GUATEMALA,013,056,010,N,090,050,009,W,00009,13.936,-90.836
MGSM,N/A,N/A,SAN MARCOS,GUATEMALA,000,000,000,U,000,000,000,U,00000,0,0
MHAM,N/A,N/A,AMAPALA,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MHCA,N/A,N/A,CATACAMAS,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MHCG,N/A,N/A,COMAYAGUA,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MHCH,N/A,N/A,CHOLUTECA,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MHCT,N/A,N/A,PUERTO CASTILLA,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MHIC,N/A,ISLAS DEL CISNE,ISLAS DEL CISNE,HONDURAS,017,024,026,N,083,055,057,W,00003,17.407,-83.933
MHJU,N/A,N/A,JUTICALPA,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MHLC,LCE,GOLOSON INTERNATIONAL,LA CEIBA,HONDURAS,015,044,032,N,086,051,012,W,00015,15.742,-86.853
MHLE,N/A,N/A,LA ESPERANZA,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MHLM,SAP,LA MESA INTERNATIONAL,SAN PEDRO SULA,HONDURAS,015,027,009,N,087,055,024,W,00028,15.452,-87.923
MHMA,N/A,N/A,MARCALA,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MHNJ,GJA,GUANAJA,GUANAJA,HONDURAS,016,026,043,N,085,054,023,W,00011,16.445,-85.906
MHNV,N/A,N/A,NUEVO OCOTEPEQUE,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MHOA,N/A,N/A,OLANCHITO,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MHPA,N/A,N/A,PALMEROLA,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MHPE,N/A,N/A,PROGRESO,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MHPL,PEU,PUERTO LEMPIRA,PUERTO LEMPIRA,HONDURAS,015,015,039,N,083,046,053,W,00008,15.261,-83.781
MHPU,N/A,N/A,PUERTO CORTEZ,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MHRO,RTB,ROATAN,ROATAN,HONDURAS,016,019,000,N,086,031,021,W,00006,16.317,-86.522
MHRU,N/A,N/A,RUINAS DE COPAN,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MHSR,N/A,N/A,SANTA ROSA DE COPAN,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MHSZ,N/A,N/A,SANTA BARBARA,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MHTE,TEA,TELA,TELA,HONDURAS,015,046,033,N,087,028,032,W,00003,15.776,-87.476
MHTG,TGU,TONCONTIN INTERNATIONAL,TEGUCIGALPA,HONDURAS,014,003,039,N,087,013,001,W,01005,14.061,-87.217
MHTJ,N/A,TRUJILLO,TRUJILLO,HONDURAS,015,055,036,N,085,056,017,W,00004,15.927,-85.938
MHUT,UII,N/A,UTILA,HONDURAS,000,000,000,U,000,000,000,U,00000,0,0
MKBS,OCJ,BOSCOBEL,OCHO RIOS,JAMAICA,018,024,015,N,076,058,008,W,00028,18.404,-76.969
MKJK,N/A,N/A,KINGSTON ACC/FIC,JAMAICA,000,000,000,U,000,000,000,U,00000,0,0
MKJP,KIN,NORMAN MANLEY INTERNATIONAL,KINGSTON,JAMAICA,017,056,008,N,076,047,015,W,00004,17.936,-76.787
MKJS,MBJ,SANGSTER INTERNATIONAL,MONTEGO BAY,JAMAICA,018,030,013,N,077,054,048,W,00002,18.504,-77.913
MKKJ,POT,KEN JONES,PORT ANTONIO,JAMAICA,018,011,055,N,076,032,004,W,00007,18.199,-76.534
MKNG,NEG,N/A,NEGRIL,JAMAICA,000,000,000,U,000,000,000,U,00000,0,0
MKTP,KTP,TINSON PEN,KINGSTON,JAMAICA,017,059,018,N,076,049,025,W,00005,17.988,-76.824
MMAA,ACA,GENERAL JUAN N ALVAREZ INTERNATIONAL,ACAPULCO,MEXICO,016,045,024,N,099,045,012,W,00005,16.757,-99.753
MMAN,NTR,DEL NORTE INTERNATIONAL,MONTERREY,MEXICO,025,051,056,N,100,014,014,W,00449,25.866,-100.237
MMAS,AGU,JESUS TERAN INTERNATIONAL,AGUASCALIENTES,MEXICO,021,042,019,N,102,019,004,W,01863,21.705,-102.318
MMBT,HUX,BAHIAS DE HUATULCO INTERNATIONAL,BAHIAS DEHUATULCO,MEXICO,015,046,029,N,096,015,039,W,00143,15.775,-96.261
MMCA,N/A,N/A,CANANEA,MEXICO,000,000,000,U,000,000,000,U,00000,0,0
MMCB,CVJ,CUERNAVACA,CUERNAVACA,MEXICO,018,050,006,N,099,015,043,W,01300,18.835,-99.262
MMCC,N/A,CIUDAD ACUNA INTERNATIONAL,CIUDAD ACUNA,BRAZIL,029,019,055,N,100,058,051,W,00296,29.332,-100.981
MMCE,CME,CIUDAD DEL CARMEN INTERNATIONAL,CIUDAD DEL CARMEN,MEXICO,018,039,013,N,091,047,056,W,00004,18.654,-91.799
MMCG,N/A,NUEVO CASAS GRANDES,NUEVO CASAS GRANDES,MEXICO,030,023,050,N,107,052,029,W,01479,30.397,-107.875
MMCH,N/A,CHILPANCINGO,CHILPANCINGO,MEXICO,017,034,025,N,099,030,051,W,01280,17.574,-99.514
MMCL,CUL,CULIACAN INTERNATIONAL,CULIACAN,MEXICO,024,045,052,N,107,028,028,W,00033,24.764,-107.474
MMCM,CTM,CHETUMAL INTERNATIONAL,CHETUMAL,MEXICO,018,030,016,N,088,019,036,W,00015,18.504,-88.327
MMCN,CEN,CIUDAD OBREGON INTERNATIONAL,CIUDAD OBREGON,MEXICO,027,023,033,N,109,049,059,W,00075,27.392,-109.833
MMCP,CPE,INGENIERO ALBERTO ACUNA ONGAY INTERNATIONAL,CAMPECHE,MEXICO,019,049,000,N,090,030,001,W,00010,19.817,-90.5
MMCS,CJS,ABRAHAM GONZALEZ INTERNATIONAL,CIUDAD JUAREZ,MEXICO,031,038,010,N,106,025,043,W,01172,31.636,-106.429
MMCU,CUU,GENERAL R FIERRO VILLALOBOS INTERNATIONAL,CHIHUAHUA,MEXICO,028,042,010,N,105,057,052,W,01361,28.703,-105.964
MMCV,CVM,CIUDAD VICTORIA,CIUDAD VICTORIA,MEXICO,023,042,014,N,098,057,023,W,00239,23.704,-98.956
MMCY,N/A,CELAYA,CELAYA,MEXICO,020,032,045,N,100,053,011,W,01741,20.546,-100.886
MMCZ,CZM,COZUMEL INTERNATIONAL,COZUMEL,MEXICO,020,031,020,N,086,055,032,W,00005,20.522,-86.926
MMDM,MMC,CIUDAD MANTE,CIUDAD MANTE,MEXICO,022,044,025,N,099,001,005,W,00104,22.74,-99.018
MMDO,DGO,DURANGO INTERNATIONAL,DURANGO,MEXICO,024,007,027,N,104,031,040,W,01860,24.124,-104.528
MMEP,TPQ,TEPIC,TEPIC,MEXICO,021,025,010,N,104,050,033,W,00919,21.419,-104.843
MMES,ESE,GENERAL ALBERTO L SALINAS C INTERNATIONAL,ENSENADA,MEXICO,031,047,043,N,116,036,009,W,00021,31.795,-116.602
MMGL,GDL,DON MIGUEL Y HIDALGO INTERNATIONAL,GUADALAJARA,MEXICO,020,031,018,N,103,018,040,W,01528,20.522,-103.311
MMGM,GYM,GENERAL JOSE MARIA YANEZ INTERNATIONAL,GUAYMAS,MEXICO,027,058,008,N,110,055,030,W,00028,27.969,-110.925
MMHC,TCN,TEHUACAN,TEHUACAN,MEXICO,018,029,049,N,097,025,011,W,01680,18.497,-97.42
MMHO,HMO,GENERAL IGNACIO P GARCIA INTERNATIONAL,HERMOSILLO,MEXICO,029,005,045,N,111,002,052,W,00197,29.096,-111.048
MMIA,CLQ,COLIMA,COLIMA,MEXICO,019,016,037,N,103,034,038,W,00723,19.277,-103.577
MMIM,ISJ,ISLA MUJERES,ISLA MUJERES,MEXICO,021,014,042,N,086,044,023,W,00003,21.245,-86.74
MMIO,SLW,PLAN DE GUADALUPE INTERNATIONAL,SALTILLO,MEXICO,025,032,058,N,100,055,043,W,01457,25.549,-100.929
MMIT,N/A,IXTEPEC,IZTEPEC,MEXICO,016,026,057,N,095,005,037,W,00025,16.449,-95.094
MMJA,N/A,LENCERO,JALAPA,MEXICO,019,028,030,N,096,047,051,W,00954,19.475,-96.797
MMLC,LZC,LAZARO CARDENAS,LAZARD CARDENAS,MEXICO,018,000,006,N,102,013,013,W,00012,18.002,-102.22
MMLM,LMM,VALLE DEL FUERTE INTERNATIONAL,LOS MOCHIS,MEXICO,025,041,006,N,109,004,050,W,00005,25.685,-109.081
MMLO,BJX,DE GUANAJUATO INTERNATIONAL,DEL BAJIO,MEXICO,020,059,036,N,101,028,051,W,01820,20.993,-101.481
MMLP,LAP,GENERAL MANUEL MARQUEZ DE LEON INTERNATIONAL,LA PAZ,MEXICO,024,004,021,N,110,021,044,W,00028,24.072,-110.362
MMLT,LTO,LORETO INTERNATIONAL,LORETO,MEXICO,025,059,021,N,111,020,054,W,00004,25.989,-111.348
MMMA,MAM,GENERAL SERVANDO CANALES INTERNATIONAL,MATAMOROS,MEXICO,025,046,011,N,097,031,031,W,00008,25.77,-97.525
MMMD,MID,LICENCIADO MANUEL CRECENCIO REJON INTERNATIONAL,MERIDA,MEXICO,020,056,013,N,089,039,027,W,00011,20.937,-89.657
MMML,MXL,GENERAL RODOLFO SANCHEZ TABOADA INTERNATIONAL,MEXICALI,MEXICO,032,037,050,N,115,014,029,W,00022,32.631,-115.241
MMMM,MLM,GENERAL FRANCISCO J MUJICA,MORELIA,MEXICO,019,050,059,N,101,001,031,W,01834,19.85,-101.025
MMMT,MTT,MINATITLAN,MINATITLAN,MEXICO,018,006,012,N,094,034,050,W,00011,18.103,-94.581
MMMV,LOV,MONCLOVA INTERNATIONAL,MONCLOVA,MEXICO,026,057,020,N,101,028,012,W,00566,26.956,-101.47
MMMX,MEX,LICENCIADO BENITO JUAREZ INTERNATIONAL,MEXICO CITY,MEXICO,019,026,010,N,099,004,019,W,02230,19.436,-99.072
MMMY,MTY,GENERAL MARIANO ESCOBEDO INTERNATIONAL,MONTERREY,MEXICO,025,046,042,N,100,006,024,W,00388,25.778,-100.107
MMMZ,MZT,GENERAL RAFAEL BUELNA INTERNATIONAL,MAZATLAN,MEXICO,023,009,040,N,106,015,057,W,00012,23.161,-106.266
MMNG,NOG,NOGALES INTERNATIONAL,NOGALES,MEXICO,031,013,033,N,110,058,032,W,01217,31.226,-110.976
MMNL,NLD,QUETZALCOATL INTERNATIONAL,NUEVO LAREDO,MEXICO,027,026,038,N,099,034,013,W,00149,27.444,-99.57
MMNU,N/A,N/A,NAUTLA,MEXICO,000,000,000,U,000,000,000,U,00000,0,0
MMOX,OAX,XOXOCOTLAN INTERNATIONAL,OAXACA,MEXICO,016,059,059,N,096,043,035,W,01528,17,-96.726
MMPA,PAZ,TAJIN,POZA RICO,MEXICO,020,036,009,N,097,027,039,W,00139,20.603,-97.461
MMPB,PBC,HERMANOS SERDAN INTERNATIONAL,PUEBLA,MEXICO,019,009,029,N,098,022,017,W,02250,19.158,-98.371
MMPC,PCA,INGENIERO JUAN GUILLERMO VILLASANA,PACHUCA,MEXICO,020,004,038,N,098,046,056,W,02317,20.077,-98.782
MMPE,PPE,PUNTA PENASCO,PUNTA PENASCO,MEXICO,031,021,006,N,113,031,032,W,00010,31.352,-113.526
MMPG,PDS,PIEDRAS NEGRAS INTERNATIONAL,PIEDRAS NEGRAS,MEXICO,028,037,038,N,100,032,006,W,00274,28.627,-100.535
MMPN,UPN,LICENCIADO Y GEN IGNACIO LOPEZ RAYON,URUAPAN,MEXICO,019,023,048,N,102,002,021,W,01593,19.397,-102.039
MMPR,PVR,LICENCIADO GUSTAVO DIAZ ORDAZ INTERNATIONAL,PUERTO VALLARTA,MEXICO,020,040,048,N,105,015,015,W,00007,20.68,-105.254
MMPS,PXM,PUERTO ESCONDIDO,PUERTO ESCONDIDO,MEXICO,015,052,036,N,097,005,020,W,00089,15.877,-97.089
MMQT,QRO,INGENIERO F ESPINOZA GUTIERREZ INTERNATIONAL,QUERETARO,MEXICO,020,037,026,N,100,022,007,W,01970,20.624,-100.369
MMRX,REX,GENERAL LUCIO BLANCO INTERNATIONAL,REYNOSA,MEXICO,026,000,032,N,098,013,042,W,00040,26.009,-98.228
MMSD,SJD,LOS CABOS INTERNATIONAL,SAN JOSE DEL CABO,MEXICO,023,009,006,N,109,043,015,W,00110,23.152,-109.721
MMSF,N/A,SAN FELIPE,SAN FILIPE,MEXICO,030,055,048,N,114,048,031,W,00046,30.93,-114.809
MMSM,N/A,N/A,SANTA LUCIA,MEXICO,000,000,000,U,000,000,000,U,00000,0,0
MMSP,SLP,PONCIANO ARRIAGA INTERNATIONAL,SAN LUIS POTOSI,MEXICO,022,015,015,N,100,055,050,W,01851,22.254,-100.931
MMTA,TXA,TLAXCALA,TLAXCALA,MEXICO,019,032,011,N,098,010,024,W,02509,19.536,-98.173
MMTB,N/A,N/A,TUXTLA GUTIERREZ,MEXICO,000,000,000,U,000,000,000,U,00000,0,0
MMTC,TRC,TORREON INTERNATIONAL,TORREON,MEXICO,025,034,005,N,103,024,038,W,01126,25.568,-103.411
MMTG,TGZ,FRANCISCO SARABIA,TUXTLA GUTIERREZ,MEXICO,016,046,010,N,093,020,029,W,01052,16.769,-93.341
MMTJ,TIJ,GENERAL ABELARDO L RODRIGUEZ INTERNATIONAL,TIJUANA,MEXICO,032,032,027,N,116,058,012,W,00153,32.541,-116.97
MMTM,TAM,GENERAL FRANCISCO JAVIER MINA INTERNATIONAL,TAMPICO,MEXICO,022,017,047,N,097,051,057,W,00025,22.296,-97.866
MMTN,TSL,TAMUIN,TAMUIN,MEXICO,022,002,017,N,098,048,023,W,00050,22.038,-98.806
MMTO,TLC,LICENCIADO ADOLFO LOPEZ MATEOS INTERNATIONAL,TOLUCA,MEXICO,019,020,013,N,099,033,057,W,02578,19.337,-99.566
MMTP,TAP,TAPACHULA INTERNATIONAL,TAPACHULA,MEXICO,014,047,039,N,092,022,012,W,00036,14.794,-92.37
MMTQ,N/A,N/A,TEQUESQUITENGO,MEXICO,000,000,000,U,000,000,000,U,00000,0,0
MMTX,N/A,ZAPOTILTIC,TUXPAN,MEXICO,019,035,054,N,103,022,019,W,01225,19.598,-103.372
MMUN,CUN,CANCUN INTERNATIONAL,CANCUN,MEXICO,021,002,011,N,086,052,037,W,00007,21.036,-86.877
MMVA,VSA,C P A CARLOS ROVIROSA INTERNATIONAL,VILLAHERMOSA,MEXICO,017,059,049,N,092,049,002,W,00014,17.997,-92.817
MMVR,VER,GENERAL HERIBERTO JARA INTERNATIONAL,VERA CRUZ,MEXICO,019,008,043,N,096,011,013,W,00033,19.145,-96.187
MMZC,ZCL,GENERAL LEOBARDO C RUIZ INTERNATIONAL,ZACATECAS,MEXICO,022,053,049,N,102,041,012,W,02141,22.897,-102.687
MMZH,ZIH,IXTAPA ZIHUATANEJO INTERNATIONAL,ZIHUATANEJO,MEXICO,017,036,005,N,101,027,037,W,00007,17.601,-101.46
MMZM,ZMM,ZAMORA,ZAMORA,MEXICO,020,002,042,N,102,016,033,W,01567,20.045,-102.276
MMZO,ZLO,PLAYA DE ORO INTERNATIONAL,MANZANILLO,MEXICO,019,008,041,N,104,033,031,W,00011,19.145,-104.559
MMZP,N/A,ZAPOPAN,ZAPOPAN,MEXICO,020,045,021,N,103,027,055,W,01626,20.756,-103.465
MNBL,BEF,BLUEFIELDS,BLUEFIELDS,NICARAGUA,011,059,020,N,083,046,027,W,00027,11.989,-83.774
MNBR,N/A,LOS BRASILES,LOS BRASILES,NICARAGUA,012,011,022,N,086,021,014,W,00080,12.189,-86.354
MNBZ,N/A,N/A,BONANZA,NICARAGUA,000,000,000,U,000,000,000,U,00000,0,0
MNCH,N/A,N/A,CHINANDEGA,NICARAGUA,000,000,000,U,000,000,000,U,00000,0,0
MNCI,N/A,N/A,CORN ISLAND,NICARAGUA,000,000,000,U,000,000,000,U,00000,0,0
MNLN,N/A,FANOR URROZ,LEON,NICARAGUA,012,025,040,N,086,054,008,W,00100,12.428,-86.902
MNMG,MGA,MANAGUA INTERNATIONAL,MANAGUA,NICARAGUA,012,008,028,N,086,010,005,W,00060,12.141,-86.168
MNPC,PUZ,PUERTO CABEZAS,PUERTO CABEZAS,NICARAGUA,014,002,049,N,083,023,012,W,00016,14.047,-83.387
MNSC,N/A,N/A,SAN CARLOS,NICARAGUA,000,000,000,U,000,000,000,U,00000,0,0
MNSI,SIU,N/A,SIUNA,NICARAGUA,000,000,000,U,000,000,000,U,00000,0,0
MPBO,BOC,BOCAS DEL TORO,BOCAS DEL TORO,PANAMA,009,020,027,N,082,015,003,W,00004,9.341,-82.251
MPCF,N/A,N/A,CAMPO DE FRANCIA,PANAMA,000,000,000,U,000,000,000,U,00000,0,0
MPCH,CHX,CAP MANUEL NINO INTERNATIONAL,CHANGUINOLA,PANAMA,009,027,031,N,082,031,000,W,00006,9.459,-82.517
MPDA,DAV,ENRIQUE MALEK INTERNATIONAL,DAVID,PANAMA,008,023,027,N,082,026,005,W,00028,8.391,-82.435
MPHO,HOW,HOWARD AFB,HOWARD,PANAMA,008,054,052,N,079,035,058,W,00016,8.914,-79.599
MPJE,N/A,JAQUE,JAQUE,PANAMA,007,031,002,N,078,009,024,W,00010,7.517,-78.157
MPLP,N/A,CAP RAMON XATRUCH,LA PALMA,PANAMA,008,024,024,N,078,008,030,W,00010,8.407,-78.142
MPMG,PAC,MARCOS A GELABERT INTERNATIONAL,PANAMA,PANAMA,008,058,024,N,079,033,020,W,00010,8.973,-79.556
MPNU,N/A,N/A,LOS SANTOS,PANAMA,000,000,000,U,000,000,000,U,00000,0,0
MPOA,N/A,N/A,PUERTO OBALDIA,PANAMA,000,000,000,U,000,000,000,U,00000,0,0
MPSA,N/A,RUBEN CANTU,SANTIAGO,PANAMA,008,005,008,N,080,056,042,W,00083,8.086,-80.945
MPTO,PTY,TOCUMEN INTERNATIONAL,PANAMA CITY,PANAMA,009,004,016,N,079,023,000,W,00042,9.071,-79.383
MPVR,N/A,N/A,EL PORVENIR,PANAMA,000,000,000,U,000,000,000,U,00000,0,0
MPWN,N/A,N/A,SAN BLAS,PANAMA,000,000,000,U,000,000,000,U,00000,0,0
MRAD,N/A,N/A,AERODAMAS,COSTA RICA,000,000,000,U,000,000,000,U,00000,0,0
MRAJ,N/A,N/A,ARANJUEZ,COSTA RICA,000,000,000,U,000,000,000,U,00000,0,0
MRAM,N/A,N/A,AMUBRI,COSTA RICA,000,000,000,U,000,000,000,U,00000,0,0
MRAR,N/A,N/A,ATIRRO,COSTA RICA,000,000,000,U,000,000,000,U,00000,0,0
MRAT,N/A,N/A,ALTAMIRA DE SAN CARLOS,COSTA RICA,000,000,000,U,000,000,000,U,00000,0,0
MRBA,N/A,BUENOS AIRES,BUENOS AIRES,COSTA RICA,009,010,001,N,083,019,057,W,00371,9.167,-83.332
MRBB,N/A,N/A,BABILONIA,COSTA RICA,000,000,000,U,000,000,000,U,00000,0,0
MRBC,N/A,BARRA DEL COLORADO,BARRA DEL COLORADO,COSTA RICA,010,046,007,N,083,035,009,W,00004,10.769,-83.586
MRBM,N/A,N/A,BREMEN,COSTA RICA,000,000,000,U,000,000,000,U,00000,0,0
MRBN,N/A,N/A,BATAAN,COSTA RICA,000,000,000,U,000,000,000,U,00000,0,0
MRBO,N/A,N/A,BOCA NARANJO,COSTA RICA,000,000,000,U,000,000,000,U,00000,0,0
